text,label
"Rival bidders dust off Euro 2008 plans as UEFA warns Alpine hosts. As UEFA threatened to take soccer #39;s 2008 European Championships away from joint hosts Austria and Switzerland, other European countries started dusting off their defeated bids.",Sports
"Q amp;A on the new check-cashing law. A federal law known as Check 21 takes effect Thursday, and whether that #39;s cause for celebration or commiseration is a matter of much debate.",Business
Thatcher to fight call for extradition over  #39;coup #39;. SIR MARK THATCHER is facing an extradition demand from Equatorial Guinea to stand trial over claims that he helped to bankroll an attempted coup in the oil-rich West African state.,World
UCLA Guard Bozeman Undergoes Knee Surgery (AP). AP - UCLA guard Cedric Bozeman underwent arthroscopic surgery on his right knee Wednesday and will miss the season.,Sports
LA up 2-1/2 games in West. Shawn Green can sit out today knowing he was already a huge help to the Los Angeles Dodgers during their crucial series against San Francisco.,Sports
"BCE 3rd-Quarter Profit Falls on Employee Buyout Costs (Update2). BCE Inc., Canada #39;s biggest telephone company, said third-quarter profit fell 78 percent because of costs for early retirement and severance packages to cut jobs.",Business
"Ousted OAS president returning home. The former president of the Organization of American States was returning to Costa Rica on Friday to answer questions about whether he accepted kickbacks, government officials said.",World
"Arafat's Condition Is Deteriorating, Reports Indicate. Conflicting reports that the Palestinian leader was fighting for his life touched off a flurry of political activity in Jerusalem and Ramallah.",World
"Undersea Habitat Becomes Experimental Space Hospital. NASA -- The days of doctors making house calls may seem like ancient history for most patients in North America, but in October, three astronauts and a Canadian doctor will test the latest concepts in long-distance house calls using a unique underwater laboratory.     The ability to conduct long-distance health care such as telemonitoring and telerobotic surgery could be key to maintaining the wellness of future spacefarers and responding to medical emergencies on the International Space Station, the moon or Mars...",Sci/Tech
"India hoping for consolation win. India go into the final Test against Australia desperate to restore pride after losing the series in Nagpur. Captain Sourav Ganguly is still missing for the home side, who may ask Sachin Tendulkar to take ",Sports
"Scientists wrapping up salvage job on Genesis spacecraft that &lt;b&gt;...&lt;/b&gt;. Three weeks after the Genesis space capsule slammed into the Utah desert after its parachutes failed to deploy, NASA scientists remain hopeful they can salvage the mission and reveal clues about the origin of the solar system.",Sci/Tech
"Powell Wants Mideast Foes to Smooth Way to Election. Secretary of State Colin Powell on Monday will invest US prestige in a new Middle East peace drive, pressing Israeli and Palestinian leaders alike for steps to help Palestinians elect a new president.",World
Hitachi upgrades storage line. Hitachi Data Systems has announced a new enterprise storage lineup to include features such as a virtualisation which allows customers to manage up to 32Petabytes of internal and external storage.,Sci/Tech
Rogers May Seek Remainder of Its Wireless Unit Shares (Update1). Rogers Communications Inc. said it will offer about C\$774 million (\$646 million) in stock for the shares it doesn #39;t own in Rogers Wireless Communications Inc.,Business
"IBM Retakes Top Supercomputer Rank as NEC Slips. IBM IBM.N , the world #39;s biggest computer maker, has regained its position at the head of the Top 500 list of supercomputer installations, dislodging rival NEC Corp.",Sci/Tech
"National Parties Eye Fla. Senate Primary (AP). AP - Florida voters went to the polls Tuesday to pick candidates hoping to fill retiring Democratic Sen. Bob Graham's seat, with polls showing a close race between Republican hopefuls Mel Martinez and Bill McCollum. Betty Castor was leading the field of three prominent Democrats.",World
"The Scalability of Full Content Feeds. \\There has been a lot of talk  recently about the problem of RSS feeds which\include full content on high bandwidth sites such as MSDN blogs.\\When RSS is used for a site with both a great amount of users, and with frequent\updates, the bandwidth required to deliver realtime events can be problematic.\\Its a real problem.  The RSS model requires clients to download the ENTIRE feed\if even ONE item has been modified/added.  This means that if you have 55k\subscribers, with 15 RSS items in your feed, and you want to publish one more\post, all 14 additional posts need to be re-downloaded by the client.\\There are a lot of potential solutions. HTTP deltas are one solution but too\difficult to imp ...\\",Sci/Tech
UPDATE: Origin #39;s Bid For NZ Contact Isn #39;t Fair - Adviser. WELLINGTON (Dow Jones)--New Zealand Contact Energy #39;s (CEN.NZ) independent directors Monday recommended that shareholders not accept a takeover offer from Australia #39;s Origin Energy Ltd.,Business
Global auto-safety standards on way. Auto regulators from the USA and other nations will meet Thursday in Geneva to sign off on the first-ever global safety standard for vehicles.,Business
" #39;EVENING #39; FALLS ON FUNNY CIDE. The conditions were ideal for a successful Saratoga debut for its native son Funny Cide, but the Spa #39;s reputation as the Graveyard of Favorites prevailed again.",Sports
"GM, DuPont Adapt to Kyoto Environmental Standards Bush Rejected. US companies including General Motors Corp., DuPont Co. and Xerox Corp. are cutting carbon dioxide emissions to remain competitive in European countries that have adopted Kyoto Protocol limits rejected by President George W. Bush.",Sci/Tech
"Growing pains. The son of The Man will hit the big 3-0 Sunday, but Dale Earnhardt Jr. had hoped he had the clout to get his birthday wish granted a little early.",Sports
Top Seed Federer Struggles Through in Thai Opener. Top seed Roger Federer toiled to beat battling Frenchman Nicolas Thomann and reach the second round of the Thailand Open on Tuesday.,Sports
"FedEx Earnings More Than Double.  NEW YORK (Reuters) - FedEx Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FDX.N target=/stocks/quickinfo/fullquote""&gt;FDX.N&lt;/A&gt;, the world's top  air-express shipper, on Wednesday said quarterly earnings more  than doubled on strong growth in its international, ground and  freight services.",Business
Tigers Romp Devil Rays 8-0 in Game 1 (AP). AP - Ivan Rodriguez hit his 250th career homer and Jeremy Bonderman threw a four-hitter to lead the Detroit Tigers past the Tampa Bay Devil Rays 8-0 in the opening game of a doubleheader Thursday.,Sports
"Naming Mount St. Helens New Dome Confusing (AP). AP - A dome by any other name would erupt so strong. But, alas, what's in a name might have tormented Shakespeare as it has even the most savvy of scientists.",Sci/Tech
"Burma PM accused. WASHINGTON: The new Prime Minister of military-ruled Burma was behind an attack on opposition leader Aung San Suu Kyi and her convoy last year, Washington claimed yesterday.",World
Cash America expands to California. Fort Worth-based Cash America International Inc. (NYSE: PWN) said Monday that it bought the operations of 32 cash advance locations in Southern California.,Business
"Philippines' Little Vietnam dwindles as refugees move out (AFP). AFP - For years, Viet-Ville, a small community of Vietnamese refugees in the western Philippine island of Palawan, has stood as a symbol of local hospitality and tolerance.",World
UN peace chief warns of more violence after Burundi massacre. UNITED NATIONS : The UN #39;s peacekeeping chief warned of a surge in violence after the massacre of Congolese refugees in Burundi and called on all parties to step back from the brink of war. ,World
"Knight Ridder names financial chief. SAN JOSE, Calif. Knight Ridder Incorporated has tapped amed Steve Rossi -- the current president of its newspaper division -- to become chief financial officer and senior vice president of the company.",Business
China Reissues Information Of Internet Cafe Closures. China #39;s state media have again issued a release stating that local governments have closed 1600 Internet cafes between February and August this year.,Sci/Tech
Croatia PM makes key Serbia visit. Croatian Prime Minister Ivo Sanader is in Serbia - the first such visit since the war between the two former Yugoslav republics ended almost a decade ago.,World
"Egypt and Israel Discuss Gaza Withdrawal (AP). AP - Egypt's foreign minister and Israel's prime minister on Wednesday discussed the terms of a planned Israeli withdrawal from the Gaza Strip in 2005, including the deployment of hundreds of Egyptian troops to ensure calm along the volatile Egypt-Gaza border.",World
Grenade attack injures 30 as Kalam visits troops in Kashmir (AFP). AFP - Muslim rebels in Indian Kashmir injured 30 people when they hurled a grenade in a busy marketplace as President Abdul Kalam visited the region to address frontline troops.,World
